hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
-0.8453936581702434,-0.4511411472389801,0,0.75,-0.8885240323962846,0.0027624309392265192,0.13304928676218122,5.97972972972973,159,YAL068C,non_ess
0.19615639278121771,0.14342795461785984,3,1.0588235294117647,0.4011761459174296,0.010668163952835484,0.6468946331071229,2.1677074041034787,323,YAL067C,non_ess
-0.38248252441403846,-0.2945229447986418,3,0.5714285714285714,-0.9376035317824302,0.02922077922077922,1.9037456445993033,0.6074074074074075,72,YAL066W,non_ess
-0.7296658747311922,-0.43083878766338063,1,0.5,-0.8667109215579977,0.007772020725388602,0.5500563189907637,2.4109014675052407,171,YAL065C,non_ess
-0.7296658747311922,-0.4250381134989237,2,0.0,-0.8721641992675694,0.007894736842105262,0.5519986675549634,0.9937106918238992,204,YAL064C-A,non_ess
3.9573093545503832,3.3657024529737094,20,0.8235294117647058,0.03035326166655193,0.06117989803350327,1.6050726189966156,1.1015559732664997,76,YAL062W,non_ess
1.9899370360865118,1.866228181461581,0,0.5098039215686274,-0.07871229252488267,0.039904229848363934,0.8941397788165546,1.5387387387387386,112,YAL061W,non_ess
1.0062508768545764,0.24784008957808537,1,0.78125,-0.17414465244238794,0.02874564459930314,0.5562830167472181,1.2964329643296435,84,YAL060W,non_ess
-0.2667547409749872,-0.15240642776944588,5,1.4166666666666667,-0.637673257755985,0.017241379310344827,0.33365355445444433,0.4575645756457565,169,YAL059W,non_ess
0.9483869851350506,0.48566773032082133,1,0.7857142857142857,0.15305201013191586,0.021220159151193636,0.4019040005813742,1.5479910714285716,108,YAL058W,non_ess
-0.2667547409749872,-0.2597188998118999,11,0.9230769230769232,-0.8994305878154281,0.03142857142857143,0.5569791240278347,1.0654681139755766,133,YAL056C-A,non_ess
2.742167628440345,1.2368550346179994,8,0.8695652173913043,1.1837214972409729,0.02384557153671461,0.4070678928013115,1.0478670634920637,130,YAL056W,non_ess
-0.035299174096884746,0.04191615673986278,3,0.3333333333333333,-0.7249257011091327,0.027675276752767528,0.40507568340989536,0.7424242424242423,178,YAL055W,non_ess
1.9899370360865118,0.8598112139282961,3,0.5531914893617021,0.7283728084917334,0.023353573096683792,0.34423534517316584,1.2910497237569059,150,YAL054C,non_ess
1.5270259023303068,0.6538872810900735,1,0.65,0.919237528326744,0.01786473840918758,0.3032203180527161,1.5772994129158509,277,YAL053W,non_ess
1.4691620106107812,0.6828906519123584,9,0.4444444444444444,1.6390701859902124,0.013044861597200128,0.20255955140017864,1.4384029827559417,321,YAL051W,non_ess
-0.44034641613356407,-0.24811755148298595,3,0.6153846153846154,-0.5449675366932656,0.010810810810810813,0.17578256222324018,1.7764598540145988,181,YAL049C,non_ess
1.179842552013153,0.23043806708471445,5,1.0,0.5893142268976543,0.018108651911468814,0.27212186160440904,1.3677621283255086,547,YAL048C,non_ess
-0.4982103078530897,-0.33802800103206904,3,1.1666666666666667,0.4802486727062197,0.003747323340471092,0.05731531049250535,3.710575139146568,945,YAL047C,non_ess
-0.6139380912921409,-0.3670313718543539,10,1.8333333333333333,-0.8939773101058563,0.01404494382022472,0.2575299782834482,1.4424242424242424,154,YAL046C,non_ess
-0.7296658747311922,-0.4192374393344667,2,3.25,-0.9376035317824302,0.00974025974025974,0.2011895667357852,2.749174917491749,56,YAL045C,non_ess
-0.38248252441403846,-0.34092833811429757,8,1.0,-0.7521920896569914,0.017578125,0.3348418445121951,2.7839506172839505,108,YAL044C,non_ess
-0.2667547409749872,-0.33802800103206904,0,1.1764705882352942,0.9246908060363157,0.004666949512091642,0.07071275646868888,3.8718510405257387,931,YAL043C,ess
-0.32461863269451285,-0.21331350649624412,2,2.0,-0.8748908381223552,0.026525198938992044,0.4447074884006256,1.3574829931972787,65,YAL042C-A,non_ess
0.6012036348178971,0.05351750506877673,3,3.4,-0.08416557023445441,0.020850040096230957,0.3616497182815304,1.2120478858889454,160,YAL042W,non_ess
-0.32461863269451285,-0.3119249672920127,0,0.7727272727272727,1.1128288870165404,0.0039001560062402493,0.07320970258165166,1.8415841584158412,2246,YAL041W,ess
-0.2667547409749872,-0.10600103445379007,0,2.75,0.36572984080521337,0.006314580941446614,0.1225843487278249,2.1818181818181817,545,YAL040C,non_ess
4.188764921428485,3.7282445882522706,9,0.696969696969697,-0.4822548430331907,0.10877626699629173,2.161285537700865,0.8211678832116789,51,YAL039C,non_ess
-0.5560741995726153,-0.4134367651700097,0,37.0,0.14759873242234414,0.0039946737683089215,0.08260082901646089,5.280701754385964,399,YAL038W,ess
-0.15102695753593598,-0.2771209223052708,0,0.6666666666666666,-0.48770812074276243,0.0161892901618929,0.34550178211019017,1.3690641488475428,219,YAL037W,non_ess
0.2540202845007433,0.6364852585967027,0,5.0,-0.2095909575546042,0.018034265103697024,0.38487609216131335,0.680505415162455,351,YAL036C,non_ess
-0.4982103078530897,-0.4221377764166952,0,1.0,1.5163714375248485,0.002327127659574468,0.04936549499159172,3.916149068322981,1668,YAL035W,non_ess
-0.5560741995726153,-0.2104131694140156,2,0.0,-0.8967039489606422,0.0169971671388102,0.40283286118980177,2.5485436893203874,143,YAL034C-B,ess
-0.6718019830116665,-0.3757323831010394,0,1.5,-0.4277220659374734,0.004602991944764097,0.11235057889669099,1.7772020725388602,423,YAL034W-A,ess
0.19615639278121771,-0.1872104727561877,10,0.6875,-0.08961884794402614,0.015310233682514104,0.5425832348046119,1.1177179590196864,109,YAL034C,non_ess
-0.903257549889769,-0.45694182140343703,2,0.6666666666666666,-0.7440121730926338,0.0,0.0,0.0,443,YAL033W,ess
0.08042860934216649,-0.24811755148298595,0,0.6153846153846154,-0.18232456900674554,0.01492537313432836,0.5490878938640132,1.8173836698858647,356,YAL032C,ess
-0.15102695753593598,-0.14370541652276042,1,0.5454545454545454,0.8565248346666691,0.0056967572304995615,0.20034740187744848,2.677419354838709,447,YAL031C,non_ess
-0.6718019830116665,-0.3322273268676121,5,1.6,-0.7940005520970413,0.008583690987124462,0.2737745651682855,2.1111111111111107,127,YAL030W,non_ess
2.105664819525563,0.9468213263951507,3,1.0,2.795165060419419,0.011778029445073612,0.4462417448178452,0.9615384615384616,388,YAL029C,non_ess
-0.2667547409749872,-0.12630339402938948,3,1.0,0.22394462035634835,0.006935687263556117,0.3133903133903134,1.4805194805194803,383,YAL028W,non_ess
0.02256471762264087,0.1956340220979726,1,0.8,-0.5040679538714776,0.02038216560509554,0.926738040384876,0.3738636363636363,300,YAL027W,non_ess
-0.44034641613356407,-0.25101788856521445,0,4.0,2.478874953264259,0.0019670518809933608,0.06952678438622215,3.4573170731707314,1010,YAL026C,non_ess
-0.903257549889769,-0.45694182140343703,1,1.625,-0.3813692054061137,0.0,0.0,0.0,910,YAL025C,ess
0.2540202845007433,-0.14080507944053192,0,0.8125,2.697006061647128,0.004643603436266543,0.16183451975754462,1.6010989010989012,534,YAL024C,non_ess
1.2955703354522043,0.34355121329162547,0,0.6666666666666666,0.8537981958118832,0.016673979815708645,0.5081774302923929,1.1445856019358742,323,YAL023C,non_ess
-0.09316306581641037,-0.20171215816733015,7,0.7777777777777778,0.19395159295370384,0.00901481004507405,0.2928946455990886,0.9004329004329004,216,YAL022C,non_ess
-0.15102695753593598,-0.25101788856521445,1,0.9375,1.0664760264851807,0.005173099880620772,0.14748507759649826,3.1510658016682105,1208,YAL021C,non_ess
0.2540202845007433,0.08832155005551857,7,1.1,-0.30774995632689534,0.01998001998001998,0.5572688181383834,1.642857142857143,152,YAL020C,non_ess
0.3697480679397946,-0.19011080983841622,2,1.0625,1.868107849792225,0.006480117820324006,0.1704901794674626,1.6736465781409595,1002,YAL019W,non_ess
-0.32461863269451285,-0.20171215816733015,0,0.6875,-0.32956306716518224,0.010235414534288641,0.2664050949619015,1.1302325581395347,252,YAL018C,non_ess
3.2629426539160753,0.9584226747240647,0,0.8181818181818182,2.481601592119045,0.01769041769041769,0.5230355569978211,0.7661564625850341,341,YAL017W,non_ess
